"UO - Órgão Superior",,"Função Governo",,"Subfunção Governo",,"Ação Governo",,"JAN/2018","FEV/2018","MAR/2018","JAN/2017","FEV/2017","MAR/2017","ABR/2017","MAI/2017","JUN/2017","JUL/2017","AGO/2017","SET/2017","OUT/2017","NOV/2017","DEZ/2017","JAN/2016","FEV/2016","MAR/2016","ABR/2016","MAI/2016","JUN/2016","JUL/2016","AGO/2016","SET/2016","OUT/2016","NOV/2016","DEZ/2016"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","141J","LIGACOES INTRADOMICILIARES DE ESGOTOS SANITARIOS E MODULOS S","","","","","","790.776,78","289.042,01","20.855,15","0,00","0,00","0,00","0,00","0,00","0,00","7.369.735,02","184.535,36","5.098.381,03","2.273,43","0,00","0,00","0,00","299.991,38","(270.652,63)","268.165,95","1.905.956,53","241.336,69","208.125,98"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","7R77","LIGACOES INTRADOMICILIARES DE ESGOTOS SANITARIOS E MODULOS S","","","","","","803.190,94","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","272.202,74","0,00","0,00","0,00","0,00","0,00"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","06","SEGURANCA PUBLICA","182","DEFESA CIVIL","8348","APOIO A OBRAS PREVENTIVAS DE DESASTRES","","","","2.366.448,16","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1.660.146,94","1.616.815,03","2.456.161,39","102.265,48","0,00","1.119.857,43","0,00","0,00","0,00","0,00","1.358.033,50","0,00","50.739,23"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","15","URBANISMO","244","ASSISTENCIA COMUNITARIA","7K66","APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGR","48.631,87","10.946.475,39","71.819.069,22","","","157.259,09","142.500,00","524,16","0,00","388.518,04","9.691,31","361.731,06","858.383,95","1.406.570,78","3.659.936,70","987,90","1.078,88","4.548.053,11","771,56","253.520,89","2.157.083,98","1.135,30","6.191,71","59.314,50","4.539.168,97","193.729,50","4.220.885,82"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","127A","OBRAS DE MACRODRENAGEM E CONTROLE DE EROSAO MARINHA E FLUVIA","","","","","","","","","","","","","","","","","","1.000.000,00","0,00","0,00","0,00","0,00","2.427.334,74","0,00","0,00","0,00","192.440,72"
"53000","MINISTERIO DA INTEGRACAO NACIONAL","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","127C","AMPLIACAO DO SISTEMA DE MACRODRENAGEM URBANA DA BACIA DO RIO","","","","","3.291.544,12","0,00","0,00","0,00","0,00","1.500.000,00","0,00","0,00","0,00","6.333.841,55","0,00","500.000,00","1.500.000,00","1.000.000,00","500.000,00","500.000,00","0,00","0,00","500.000,00","3.000.000,00","0,00","0,00","0,00"
"54000","MINISTERIO DO TURISMO","23","COMERCIO E SERVICOS","695","TURISMO","10V0","APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA","2.240.347,85","5.696.832,68","15.052.976,06","4.583.827,78","3.995.642,53","13.842.900,82","2.872.357,25","6.312.564,51","7.040.787,13","5.197.249,86","5.074.104,07","19.239.239,26","4.273.507,81","13.687.085,33","61.303.289,07","11.525.373,91","8.248.177,58","21.598.131,02","8.679.091,06","4.893.329,31","28.337.576,72","13.098.264,23","248.500,00","469.283,56","36.942.053,40","100.699.227,44","128.939.757,99"
"55000","MINISTERIO DO DESENVOLVIMENTO SOCIAL","08","ASSISTENCIA SOCIAL","511","SANEAMENTO BASICO RURAL","11V1","ACESSO A AGUA PARA O CONSUMO HUMANO NA ZONA RURAL","","","64.436,41","","","","","224.160,73","7.343.607,79","0,00","0,00","0,00","0,00","0,00","0,00","2.929.540,00","5.126.919,96","0,00","8.151.826,86","13.591.732,15","0,00","0,00","0,00","0,00","0,00","0,00","17.134.281,14"
"55000","MINISTERIO DO DESENVOLVIMENTO SOCIAL","08","ASSISTENCIA SOCIAL","511","SANEAMENTO BASICO RURAL","8948","APOIO A TECNOLOGIAS SOCIAIS DE ACESSO A AGUA PARA CONSUMO HU","8.451.222,00","1.046.261,75","9.482.789,75","","","1.500.000,00","26.563.948,55","224.160,72","7.705.926,39","2.000.000,00","0,00","0,00","4.549.472,10","5.290.622,75","73.318.936,31","86.656.489,11","5.287.050,70","27.519.975,80","82.565.827,84","41.290.637,58","2.479.426,77","3.112.286,59","0,00","0,00","6.500.573,23","3.520.833,05","234.215.718,86"
"56000","MINISTERIO DAS CIDADES","28","ENCARGOS ESPECIAIS","845","OUTRAS TRANSFERENCIAS","00AF","INTEGRALIZACAO DE COTAS AO FUNDO DE ARRENDAMENTO RESIDENCIAL","","","","","","","200.000.000,00","312.511.058,74","436.312.701,52","174.158.400,44","95.306.667,75","16.972.002,18","11.549.401,09","0,00","871.230.057,96","400.000.000,00","380.000.000,00","150.000.000,00","320.000.000,00","160.000.000,00","355.650.314,94","400.000.000,00","368.711.481,00","400.678.602,17","354.873.807,47","409.756.174,85","1.346.136.109,98"
"56000","MINISTERIO DAS CIDADES","28","ENCARGOS ESPECIAIS","845","OUTRAS TRANSFERENCIAS","00CY","TRANSFERENCIAS AO FUNDO DE DESENVOLVIMENTO SOCIAL - FDS (LEI","","","","","","","","","","","","","27.200.000,00","103.274.581,40","170.336.748,00","13.500.000,00","31.500.000,00","45.000.000,00","57.400.000,00","82.600.000,00","0,00","62.528.000,00","74.521.387,00","49.481.902,00","34.284.380,00","25.703.138,00","404.677.537,00"
"56000","MINISTERIO DAS CIDADES","28","ENCARGOS ESPECIAIS","845","OUTRAS TRANSFERENCIAS","0EB3","CONCESSAO DE SUBVENCAO ECONOMICA PARA A AQUISICAO DE MATERIA","","","2.348,13","","","","","","","","","","","3,48","0,00","","","","","","","","","","","",""
"56000","MINISTERIO DAS CIDADES","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00CW","SUBVENCAO ECONOMICA DESTINADA A IMPLEMENTACAO DE PROJETOS DE","74.612.854,08","97.692.077,65","31.950.000,00","73.457.159,20","74.191.730,80","73.824.445,00","73.824.445,00","73.824.445,00","73.824.445,00","73.824.445,00","73.455.319,35","73.455.319,35","74.193.572,25","74.193.569,05","30.000.000,00","76.500.000,00","150.000.000,00","100.000.000,00","70.000.000,00","70.000.000,00","70.000.000,00","70.000.000,00","70.000.000,00","70.000.000,00","70.000.000,00","102.015.705,00","0,00"
"56000","MINISTERIO DAS CIDADES","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00CX","SUBVENCAO ECONOMICA DESTINADA A IMPLEMENTACAO DE PROJETOS DE","","","","","","","","","","","48.240.000,00","0,00","19.821.288,04","56.247.499,08","172.146.112,00","43.000.000,00","50.000.000,00","65.000.000,00","70.000.000,00","100.000.000,00","0,00","49.520.450,00","46.344.422,00","53.927.212,00","39.451.010,14","32.864.074,60","346.479.918,93"
"56000","MINISTERIO DAS CIDADES","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","0E64","SUBVENCAO ECONOMICA DESTINADA A HABITACAO DE INTERESSE SOCIA","4.486.498,00","0,00","25.753.969,65","4.424.548,00","7.738.207,85","1.507.222,15","0,00","1.898.206,00","348.878,00","53.352,00","201.552,00","4.996.550,00","8.831.506,00","20.967.692,00","9.652.234,00","47.612.442,58","57.691.532,00","13.113.924,00","200.400,00","11.452.890,00","6.298.871,77","20.719.386,00","9.631.000,00","27.186.595,72","6.077.690,00","10.279.934,00","12.914.236,00"
"56000","MINISTERIO DAS CIDADES","16","HABITACAO","451","INFRA-ESTRUTURA URBANA","0634","APOIO A MELHORIA DAS CONDICOES DE HABITABILIDADE DE ASSENTAM","","","","","","","","","","","","","","","","","","","","","","481,04","114.123,77","0,00","0,00","0,00","0,00"
"56000","MINISTERIO DAS CIDADES","16","HABITACAO","451","INFRA-ESTRUTURA URBANA","10S6","APOIO A MELHORIA DAS CONDICOES DE HABITABILIDADE DE ASSENTAM","2.200.967,92","2.959.603,37","3.163.668,11","","5.904.804,19","1.102.717,89","1.578.088,64","1.351.593,72","6.008.539,07","833.492,84","8.433.434,90","3.286.257,52","2.637.645,16","4.069.827,57","3.126.453,14","3.411.682,72","13.354.365,45","0,00","11.202.894,14","596.737,97","0,00","8.974.253,58","13.068.912,43","5.604.456,92","1.350.440,79","8.129.063,72","13.131.268,58"
"56000","MINISTERIO DAS CIDADES","16","HABITACAO","482","HABITACAO URBANA","0648","APOIO AO PODER PUBLICO PARA CONSTRUCAO HABITACIONAL PARA FAM","","","","","","","","9.209,29","0,00","0,00","0,00","0,00","0,00","0,00","0,00","","","","","","","","","","","",""
"56000","MINISTERIO DAS CIDADES","16","HABITACAO","482","HABITACAO URBANA","0B62","APOIO A ELABORACAO DE PLANOS HABITACIONAIS DE INTERESSE SOCI","","","","","","","","","10.000,00","0,00","0,00","0,00","0,00","0,00","0,00","","","","","","","","18.552,86","11.198,48","0,00","0,00","0,00"
"56000","MINISTERIO DAS CIDADES","16","HABITACAO","482","HABITACAO URBANA","10SJ","APOIO A PRODUCAO OU MELHORIA HABITACIONAL DE INTERESSE SOCIA","323.615,84","269.135,05","137.747,39","331,34","1.719.070,45","412.720,01","210.307,82","589.457,20","763.721,16","453.002,43","991.680,03","262.805,10","608.724,65","677.253,37","974.954,58","673.774,42","1.364.903,85","0,00","1.568.843,88","0,00","0,00","1.007.275,26","2.334.415,76","966.615,02","957.058,15","1.831.087,74","2.871.866,59"
"56000","MINISTERIO DAS CIDADES","16","HABITACAO","482","HABITACAO URBANA","8873","APOIO AO FORTALECIMENTO INSTITUCIONAL DOS AGENTES INTEGRANTE","","200.089,42","0,00","3.292,50","3.292,50","3.292,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","500.533,87","952.393,60","773.962,01","274.022,22","2.417.845,50","0,00","9.877,50","113.292,50","3.292,50","3.292,50","51.105,94","3.292,50"
"56000","MINISTERIO DAS CIDADES","16","HABITACAO","482","HABITACAO URBANA","8875","APOIO A PRESTACAO DE SERVICOS DE ASSISTENCIA TECNICA PARA HA","","13.584,17","26.388,00","","29.794,00","7.711,83","0,00","0,00","17.075,16","0,00","59.704,45","34.928,05","0,00","0,00","32.202,09","40.807,85","21.961,21","0,00","124.679,50","0,00","0,00","39.595,10","134.805,05","63.785,93","0,00","507.590,00","8.660,28"
"56000","MINISTERIO DAS CIDADES","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","006E","APOIO A SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS DE R","","","327.463,41","","","","","","","","","","","","","142.073,03","0,00","0,00","210.507,05","546.576,64","0,00","140.941,93","0,00","0,00","0,00","0,00","3.199,71"
"56000","MINISTERIO DAS CIDADES","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","006H","APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM ASSENTAME","","","","","","","","301.932,57","133.750,70","0,00","143.968,37","172.992,77","0,00","0,00","649.675,95","","","18.008,34","513.486,11","0,00","0,00","678.369,42","0,00","344.467,97","296.105,76","437.268,48","0,00"
"56000","MINISTERIO DAS CIDADES","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","006L","APOIO A ELABORACAO DE PROJETOS DE SANEAMENTO  EM MUNICIPIOS","","","","","","","","115.467,16","0,00","99.354,84","0,00","0,00","0,00","0,00","0,00","","16.633,63","99.354,84","68.784,12","111.517,33","0,00","138.889,72","0,00","85.302,58","0,00","17.248,14","69.960,04"
"56000","MINISTERIO DAS CIDADES","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","10S5","APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIO","514.292,49","267.345,16","973.358,34","7.551.962,86","11.810.988,32","6.983.107,02","1.499.405,96","2.983.192,02","3.982.359,29","8.594.426,90","13.040.278,08","12.921.381,97","11.251.251,77","10.738.643,71","133.869.822,84","21.367.927,29","23.457.622,96","32.036.259,84","18.918.154,35","14.602.332,18","0,00","28.719.491,95","6.605.155,17","28.938.352,87","10.504.697,27","23.572.291,52","24.791.866,04"
"56000","MINISTERIO DAS CIDADES","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","10SC","APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE A","376.891,00","2.000.000,00","1.192.476,28","8.795.899,12","11.479.324,45","16.984.529,44","32.597.162,58","15.769.226,49","2.021.293,23","33.275.799,26","15.671.932,04","11.845.574,61","12.041.355,29","16.582.008,18","112.181.080,41","21.297.646,23","14.035.223,28","14.778.352,49","36.376.797,65","69.946.810,92","0,00","117.862.113,05","1.576.456,81","23.441.040,16","8.069.793,38","18.928.131,16","44.183.060,85"
"56000","MINISTERIO DAS CIDADES","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","10SG","APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO","569.172,01","1.431.416,64","12.213.124,32","2.932.866,06","13.839.464,22","4.231.455,20","16.963.025,05","15.056.492,20","6.222.148,69","28.378.075,14","12.289.849,42","27.891.038,85","18.190.005,93","18.836.242,03","196.076.192,19","46.314.803,17","29.798.646,28","70.700.101,88","56.148.170,28","66.383.762,77","0,00","85.680.059,77","411.921,43","79.191.697,31","8.727.146,22","27.008.055,18","46.096.915,70"
"56000","MINISTERIO DAS CIDADES","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","10SU","APOIO A SISTEMAS PUBLICOS DE ABASTECIMENTO DE AGUA EM MUNICI","","","","","","","","","","","","","","","","","","","","","","","","","","138.699,18","0,00"
"56000","MINISTERIO DAS CIDADES","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","10TB","ELABORACAO DE PROJETOS DE SANEAMENTO NAS BACIAS RECEPTORAS D","","","","","","","","754,41","0,00","262,18","0,00","0,00","0,00","0,00","0,00","","","16.152,69","0,00","29.589,46","0,00","0,00","0,00","0,00","0,00","0,00","384,87"
"56000","MINISTERIO DAS CIDADES","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","116I","APOIO A SISTEMAS PUBLICOS DE MANEJO DE RESIDUOS SOLIDOS EM M","","","485.000,00","43.127,43","0,00","0,00","16.777,47","8.572,27","0,00","100,19","0,00","0,00","11.974,45","1.150,56","0,00","","56.343,76","72.516,05","0,00","3.226,95","0,00","17.433,27","0,00","0,00","14.936,24","104.165,67","4.741,02"
"56000","MINISTERIO DAS CIDADES","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","1N08","APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE E","794.303,73","2.907.317,68","3.467.909,62","11.040.247,86","11.556.796,34","13.489.858,56","22.070.616,57","7.623.965,06","7.353.996,20","29.840.924,14","42.389.070,88","18.563.382,40","37.321.700,59","22.988.587,71","225.293.892,42","38.923.260,86","56.181.810,95","62.269.137,59","42.848.534,72","56.920.841,95","0,00","86.160.343,82","2.369.315,25","42.123.849,22","21.238.169,23","42.658.354,36","44.291.334,75"
"56000","MINISTERIO DAS CIDADES","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","1P95","APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUN","317.590,62","0,00","1.066.436,52","3.572.314,39","1.910.818,54","377.757,43","1.371.697,17","3.513.798,72","341.986,44","1.511.316,28","2.795.323,97","345.414,17","2.430.816,18","884.716,77","6.652.464,15","6.094.746,00","7.063.814,81","6.992.889,06","7.432.297,66","6.421.127,78","0,00","9.151.139,76","35.301,46","9.302.039,26","2.633.569,97","1.883.488,00","4.027.320,38"
"56000","MINISTERIO DAS CIDADES","17","SANEAMENTO","512","SANEAMENTO BASICO URBANO","8871","APOIO A ELABORACAO, IMPLEMENTACAO E MONITORAMENTO DE PLANOS","","","173.402,95","","29.959,30","266.548,97","13.800,00","159.349,91","13.800,00","6.298,00","596.528,11","167.972,06","627.894,54","12.310,84","1.617.647,53","1.303,75","57.321,94","82.945,94","95.991,71","83.447,57","140.264,54","6.159,31","61.610,62","10.856,11","30.522,75","44.383,71","103.251,51"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","122","ADMINISTRACAO GERAL","8785","GESTAO E COORDENACAO DO PROGRAMA DE ACELERACAO DO CRESCIMENT","95.736,52","42.253,37","182.284,13","3.524.077,90","232.110,76","1.269.036,67","1.465.073,70","1.071.681,89","775.165,11","21.741,41","185.217,53","604.247,79","972.956,72","184.917,48","622.247,19","10.538.807,40","3.935.618,37","738.343,40","126.236,46","1.312.247,93","206.256,23","222.337,11","334.172,97","27.899,13","147.222,23","119.136,97","239.895,65"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","0644","APOIO A URBANIZACAO DE ASSENTAMENTOS PRECARIOS (HABITAR-BRAS","","","","","","","276.168,27","0,00","0,00","0,00","462.258,10","0,00","0,00","0,00","0,00","","","","","","","","","","","",""
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","10S3","APOIO A URBANIZACAO DE ASSENTAMENTOS PRECARIOS","12.265.151,89","7.220.499,87","9.208.735,77","","10.450.771,95","6.258.315,88","45.761.008,82","15.170.255,85","17.045.525,83","6.489.071,51","15.780.925,71","8.545.983,78","11.374.445,09","18.869.474,78","19.114.830,97","21.018.179,09","69.121.624,11","0,00","11.078.058,34","933.251,49","5.935.591,40","67.752.914,81","31.893.644,72","44.497.884,34","14.353.112,40","32.856.156,15","49.175.575,75"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","1D73","APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO","","346.962,64","12.827.361,41","1.615.225,21","204.592,00","17.355.801,84","300.525,00","19.099.485,62","558.306,22","12.026.421,49","5.197.022,11","17.097.635,74","17.742.590,55","9.698.787,12","12.399.972,61","1.524.296,91","3.456.608,84","28.635.474,48","24.872.647,60","8.440.932,70","82.605.237,46","8.346.907,67","680.450,00","1.380.860,51","57.680.221,52","24.494.522,20","91.423.353,38"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","451","INFRA-ESTRUTURA URBANA","8865","APOIO A EXECUCAO DE PROJETOS E OBRAS DE CONTENCAO DE ENCOSTA","9.639.555,17","3.058.702,97","5.365.580,84","763.887,13","221.054,65","1.834.505,76","18.411.014,05","368.151,23","9.079.578,16","6.986.645,98","5.897.738,03","10.118.836,61","10.283.886,76","2.369.693,92","8.236.174,24","15.388.501,92","16.692.896,81","2.490.907,60","0,00","35.304.069,07","0,00","16.306.971,87","1.617.106,20","13.096.833,45","2.339.029,97","3.459.493,19","13.033.270,06"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","453","TRANSPORTES COLETIVOS URBANOS","10SS","APOIO A SISTEMAS DE TRANSPORTE PUBLICO COLETIVO URBANO","1.534.574,89","3.490.425,51","16.582.734,72","3.775.873,07","109.896.076,27","215.126.934,48","85.525.850,07","7.364.476,07","99.796.588,92","74.388.832,58","16.222.802,69","6.435.467,39","23.852.050,39","38.264.066,67","201.558.942,28","183.191.225,88","45.248.330,12","62.081.994,87","67.528.580,44","105.575.513,91","23.646,07","175.749.592,25","4.851.095,95","74.193.765,80","199.871.440,79","78.682.058,56","75.033.691,77"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","453","TRANSPORTES COLETIVOS URBANOS","10SY","APOIO A IMPLANTACAO DO TRECHO SUL VILA DAS FLORES-JOAO FELIP","","","","","","","","","","","","","","","13.210.672,19","","","","","","","","","","","","17.089.327,81"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","453","TRANSPORTES COLETIVOS URBANOS","13US","IMPLANTACAO DO SISTEMA DE VEICULOS SOBRE TRILHOS ELEVADOS -","","","","","","","","","","","","","","","","12.020,14","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","453","TRANSPORTES COLETIVOS URBANOS","142W","MODERNIZACAO DOS SISTEMAS DE TRENS URBANOS DE PASSAGEIROS SO","","","","221.233,35","132.931,98","0,00","673.642,22","0,00","0,00","2.433.566,91","1.616.329,51","0,00","0,00","0,00","0,00","3.735.818,99","212.654,95","1.343.562,75","5.021.385,45","0,00","0,00","12.122.301,69","0,00","1.252.712,04","1.263.365,07","2.922.994,75","2.081.234,59"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","453","TRANSPORTES COLETIVOS URBANOS","152S","MODERNIZACAO DO SISTEMA DE TRENS URBANOS DE JOAO PESSOA","","","","1.297.371,96","362.088,87","22.628,60","2.325.958,75","94.285,75","125.058,07","14.083,87","0,00","0,00","0,00","0,00","141.031,95","857.605,18","1.067.384,79","3.783.028,19","0,00","0,00","0,00","404.473,41","224.529,75","407.649,78","19.991,96","2.697.449,54","400.287,12"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","453","TRANSPORTES COLETIVOS URBANOS","152T","MODERNIZACAO DO SISTEMA DE TRENS URBANOS DE NATAL","","","","","253.674,79","0,00","0,00","0,00","5.902.272,79","804.545,46","940.106,92","1.492.027,58","576.123,75","513.073,31","132.196,20","3.316.030,15","111.895,83","4.412.333,75","56.126,20","417.904,78","0,00","0,00","633.122,61","0,00","2.468,57","1.053.317,83","0,00"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","453","TRANSPORTES COLETIVOS URBANOS","152U","MODERNIZACAO DO SISTEMA DE TRENS URBANOS DE MACEIO","","639.979,65","173.120,40","925.264,45","1.955.026,08","497.448,69","1.478.692,13","607.743,05","581.408,15","2.550.996,77","277.004,71","1.330.974,00","854.481,35","2.251.034,39","2.300.660,38","418.629,35","247.046,44","1.490.622,51","714.556,91","494.181,81","205.411,95","517.053,41","440.086,30","190.002,28","743.255,69","457.398,48","807.685,79"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","453","TRANSPORTES COLETIVOS URBANOS","5176","IMPLANTACAO DO TRECHO ELDORADO-VILARINHO DO SISTEMA DE TRENS","","","","","","","","","","","","","","","","6.464.652,63","3.217.540,84","43.551,54","36.430,80","0,00","0,00","20.006.909,48","0,00","0,00","0,00","0,00","0,00"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","453","TRANSPORTES COLETIVOS URBANOS","5754","IMPLANTACAO DO TRECHO RODOVIARIA-CAMARAGIBE E MODERNIZACAO D","1.710.737,83","686.466,63","3.372.934,90","3.943,03","1.438.608,99","445.889,19","2.855.708,31","4.149.491,37","5.387.511,27","1.021.556,16","4.342.387,49","1.075.810,59","5.356.921,76","2.648.343,72","2.055.350,26","313.843,88","0,00","5.766.148,34","0,00","0,00","0,00","23.902,80","0,00","0,00","0,00","135.500,12","1.229.134,93"
"56000","MINISTERIO DAS CIDADES","15","URBANISMO","453","TRANSPORTES COLETIVOS URBANOS","7L64","EXPANSAO E MELHORIA DA MALHA METROVIARIA DO SISTEMA DE TRENS","","","","","","","","","","275.005,92","0,00","0,00","0,00","0,00","0,00","2.220.173,78","119.942,88","1.085,35","2.932,30","526.742,19","13.818,37","1.515.053,77","82.694,03","0,00","0,00","0,00","0,00"
