DATA_GERACAO;HORA_GERACAO;ANO_ELEICAO;NUM_TURNO;DESCRICAO_ELEICAO;SIGLA_UF;SIGLA_UE;CODIGO_MUNICIPIO;NOME_MUNICIPIO;NUMERO_ZONA;CODIGO_CARGO;DESCRICAO_CARGO;QTD_APTOS;QTD_SECOES;QTD_SECOES_AGREGADAS;QTD_APTOS_TOT;QTD_SECOES_TOT;QTD_COMPARECIMENTO;QTD_ABSTENCOES;QTD_VOTOS_NOMINAIS;QTD_VOTOS_BRANCOS;QTD_VOTOS_NULOS;QTD_VOTOS_LEGENDA;QTD_VOTOS_ANULADOS_APU_SEP;DATA_ULT_TOTALIZACAO;HORA_ULT_TOTALIZACAO;TRANSITO;QTD_VOTOS_ANULADOS
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26255;26255;VICÊNCIA;93;11;PREFEITO;21249;68;9;21249;68;18468;2781;17202;373;893;0;0;02/10/2016;18:26:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25755;25755;SÃO VICENTE FÉRRER;141;13;VEREADOR;13205;42;0;13205;42;11460;1745;9922;258;468;812;0;02/10/2016;18:47:14;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23159;23159;ALTINHO;48;11;PREFEITO;15583;51;4;15583;51;14156;1427;13099;275;782;0;0;02/10/2016;18:05:11;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25976;25976;ITAMBÉ;27;13;VEREADOR;22488;76;2;22488;76;19998;2490;17232;641;737;1388;0;14/11/2016;14:36:34;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23221;23221;CASINHAS;34;13;VEREADOR;12907;38;2;12907;38;10007;2900;8747;228;298;734;0;02/10/2016;18:52:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23019;23019;AFOGADOS DA INGAZEIRA;66;11;PREFEITO;26726;97;1;26726;97;22097;4629;18785;1319;1993;0;0;02/10/2016;19:32:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23973;23973;CUMARU;126;13;VEREADOR;15199;44;10;15199;44;12417;2782;10641;261;832;683;0;02/10/2016;18:10:45;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;4;13;VEREADOR;57645;181;23;57645;181;50174;7471;40671;2856;3643;3004;0;20/10/2016;12:07:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25593;25593;SÃO BENTO DO UNA;52;13;VEREADOR;36098;101;8;36098;101;28041;8057;24832;690;934;1585;0;02/10/2016;18:37:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23167;23167;CARNAUBEIRA DA PENHA;72;13;VEREADOR;11024;37;3;11024;37;9231;1793;7696;69;779;687;0;20/11/2016;14:01:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;149;13;VEREADOR;92150;277;12;92150;277;78328;13822;62267;5235;7074;3752;0;20/10/2016;12:07:19;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;24570;24570;JABOATÃO DOS GUARARAPES;101;11;PREFEITO;86409;224;2;86409;224;66192;20217;53580;3702;8910;0;0;30/10/2016;18:58:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23043;23043;SANTA CRUZ DA BAIXA VERDE;69;13;VEREADOR;9902;29;4;9902;29;8355;1547;7434;102;338;481;0;04/10/2016;13:30:02;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24791;24791;MACAPARANA;90;11;PREFEITO;18834;59;23;18834;59;16064;2770;14956;275;833;0;0;02/10/2016;18:32:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23752;23752;CAPOEIRAS;130;11;PREFEITO;16133;45;1;16133;45;12307;3826;11418;246;643;0;0;02/10/2016;18:23:30;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23183;23183;LAGOA GRANDE;137;13;VEREADOR;18643;57;4;18643;57;15462;3181;13762;220;295;1185;0;02/10/2016;19:42:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25712;25712;SÃO JOSÉ DO EGITO;68;13;VEREADOR;24908;72;5;24908;72;19670;5238;17466;367;527;1310;0;07/12/2016;15:50:34;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23671;23671;CALUMBI;67;11;PREFEITO;6602;18;8;6602;18;5502;1100;5150;81;271;0;0;02/10/2016;19:47:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25194;25194;PETROLÂNDIA;70;13;VEREADOR;23145;76;1;23145;76;20220;2925;18371;313;415;1121;0;02/10/2016;20:17:10;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25216;25216;PETROLINA;145;11;PREFEITO;70620;213;17;70620;213;64784;5836;60068;1306;3410;0;0;02/10/2016;20:07:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25135;25135;PAULISTA;146;11;PREFEITO;59130;179;3;59130;179;54168;4962;40666;4811;8691;0;0;02/10/2016;19:37:01;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25810;25810;SERTÂNIA;62;13;VEREADOR;25913;81;26;25913;81;21580;4333;19471;361;480;1268;0;25/10/2016;09:22:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26239;26239;VERTENTES;46;13;VEREADOR;15781;44;6;15781;44;13627;2154;11602;263;1023;739;0;14/10/2016;09:05:43;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23574;23574;CABO DE SANTO AGOSTINHO;121;13;VEREADOR;91300;242;6;91300;242;76297;15003;66362;2725;2682;4528;0;19/10/2016;08:20:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25577;25577;SÃO BENEDITO DO SUL;47;13;VEREADOR;8836;26;0;8836;26;6649;2187;5913;91;292;353;0;02/10/2016;18:16:36;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;24570;24570;JABOATÃO DOS GUARARAPES;147;11;PREFEITO;86342;228;3;86342;228;68829;17513;58536;3305;6988;0;0;30/10/2016;18:58:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23957;23957;CORTÊS;28;11;PREFEITO;11211;37;10;11211;37;9456;1755;4711;95;4650;0;0;02/10/2016;20:07:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25259;25259;POMBOS;102;13;VEREADOR;19489;58;12;19489;58;17112;2377;14810;718;558;1026;0;02/10/2016;19:57:20;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23000;23000;QUIXABA;98;11;PREFEITO;5442;20;0;5442;20;5064;378;4945;28;91;0;0;02/10/2016;19:27:15;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;2;11;PREFEITO;70150;211;1;70150;211;60818;9332;53598;2082;5138;0;0;30/10/2016;19:08:41;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;24570;24570;JABOATÃO DOS GUARARAPES;110;11;PREFEITO;87847;232;4;87847;232;69744;18103;59397;3191;7156;0;0;30/10/2016;18:58:25;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;23817;23817;CARUARU;105;11;PREFEITO;81209;222;1;81209;222;72106;9103;68269;1000;2837;0;0;30/10/2016;18:38:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24570;24570;JABOATÃO DOS GUARARAPES;147;11;PREFEITO;86342;228;3;86342;228;71537;14805;57269;6059;8209;0;0;02/10/2016;19:32:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23078;23078;ÁGUA PRETA;38;11;PREFEITO;23277;62;0;23277;62;17912;5365;16841;280;791;0;0;02/10/2016;18:52:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;103;13;VEREADOR;81577;236;2;81577;236;73038;8539;58540;4664;5853;3981;0;20/10/2016;12:07:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25950;25950;TACARATU;89;13;VEREADOR;14577;49;7;14577;49;13397;1180;12010;129;368;890;0;13/10/2016;11:36:54;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23078;23078;ÁGUA PRETA;38;13;VEREADOR;23277;62;0;23277;62;17912;5365;15969;349;465;1129;0;02/10/2016;18:52:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23574;23574;CABO DE SANTO AGOSTINHO;15;11;PREFEITO;70925;193;1;70925;193;60217;10708;53692;2360;4165;0;0;19/10/2016;08:20:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26212;26212;VERDEJANTE;75;13;VEREADOR;8225;28;1;8225;28;7105;1120;6434;90;189;392;0;02/10/2016;19:37:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25615;25615;SÃO CAITANO;44;11;PREFEITO;28354;92;6;28354;92;25149;3205;23019;705;1425;0;0;27/10/2016;14:50:57;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26018;26018;TEREZINHA;61;13;VEREADOR;6246;19;3;6246;19;5271;975;4571;89;261;350;0;02/10/2016;18:21:16;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23817;23817;CARUARU;106;11;PREFEITO;85271;257;24;85271;257;75819;9452;69427;1899;4493;0;0;02/10/2016;19:42:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23590;23590;CABROBÓ;77;11;PREFEITO;24448;77;4;24448;77;20217;4231;18857;326;1034;0;0;03/12/2016;16:15:07;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24597;24597;JATAÚBA;134;13;VEREADOR;13987;40;0;13987;40;11484;2503;10442;161;350;531;0;02/10/2016;18:57:08;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25658;25658;SÃO JOAQUIM DO MONTE;40;13;VEREADOR;15967;56;5;15967;56;14478;1489;12735;339;488;916;0;02/10/2016;18:10:43;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23256;23256;BARRA DE GUABIRABA;39;13;VEREADOR;10540;29;0;10540;29;8644;1896;7984;180;142;338;0;02/10/2016;20:22:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26255;26255;VICÊNCIA;93;13;VEREADOR;21249;68;9;21249;68;18468;2781;16529;389;436;1114;0;02/10/2016;18:26:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25836;25836;SIRINHAÉM;22;13;VEREADOR;26533;78;7;26533;78;23150;3383;18467;433;3037;1213;0;19/12/2016;08:30:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24759;24759;LAJEDO;94;11;PREFEITO;25730;84;3;25730;84;24269;1461;23064;361;844;0;0;02/10/2016;18:37:24;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24732;24732;LAGOA DOS GATOS;122;13;VEREADOR;12427;38;2;12427;38;9661;2766;8565;192;351;553;0;02/10/2016;18:57:11;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25712;25712;SÃO JOSÉ DO EGITO;68;11;PREFEITO;24908;72;5;24908;72;19670;5238;18574;285;811;0;0;02/10/2016;18:37:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25852;25852;MOREILÂNDIA;79;11;PREFEITO;8753;28;8;8753;28;7663;1090;7151;118;394;0;0;02/10/2016;18:52:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25992;25992;TAQUARITINGA DO NORTE;51;13;VEREADOR;19623;57;5;19623;57;17151;2472;15421;450;424;856;0;06/10/2016;16:22:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25216;25216;PETROLINA;145;13;VEREADOR;70620;213;17;70620;213;64784;5836;56048;1919;1961;4856;0;02/10/2016;20:07:00;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;24910;24910;OLINDA;117;11;PREFEITO;62308;202;14;62308;202;57514;4794;50503;2064;4947;0;0;30/10/2016;19:08:41;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24252;24252;GRANITO;80;13;VEREADOR;6476;19;6;6476;19;5627;849;5246;28;161;192;0;02/10/2016;19:22:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24333;24333;IBIRAJUBA;48;11;PREFEITO;6433;24;0;6433;24;5710;723;5279;108;323;0;0;02/10/2016;17:40:36;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25739;25739;SÃO LOURENÇO DA MATA;13;13;VEREADOR;79276;222;11;79276;222;67293;11983;58302;2380;2850;3761;0;02/10/2016;19:57:20;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23450;23450;BONITO;39;13;VEREADOR;27285;92;0;27285;92;25080;2205;22001;644;667;1768;0;02/10/2016;18:47:12;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23493;23493;BREJINHO;99;13;VEREADOR;7087;23;0;7087;23;5750;1337;5023;118;235;374;0;02/10/2016;18:47:16;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24554;24554;ITAQUITINGA;125;11;PREFEITO;13796;40;1;13796;40;11607;2189;11158;106;343;0;0;02/10/2016;18:57:09;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23710;23710;CAMUTANGA;27;11;PREFEITO;7036;23;2;7036;23;6408;628;6171;56;181;0;0;02/10/2016;19:52:35;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;7;11;PREFEITO;84087;231;0;84087;231;73305;10782;65132;2438;5735;0;0;30/10/2016;19:08:41;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23116;23116;ALAGOINHA;120;11;PREFEITO;12006;37;6;12006;37;10248;1758;9675;134;439;0;0;02/10/2016;19:32:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24775;24775;LIMOEIRO;24;11;PREFEITO;40804;142;23;40804;142;37327;3477;33327;1290;2710;0;0;02/10/2016;19:42:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26298;26298;CAMARAGIBE;138;11;PREFEITO;53903;143;3;53903;143;45770;8133;37790;2762;5218;0;0;02/10/2016;19:27:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24759;24759;LAJEDO;94;13;VEREADOR;25730;84;3;25730;84;24269;1461;21773;669;500;1327;0;02/10/2016;18:37:24;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24112;24112;FLORES;67;11;PREFEITO;16915;51;9;16915;51;14079;2836;13305;192;582;0;0;02/10/2016;20:02:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24937;24937;OROBÓ;96;11;PREFEITO;20510;64;0;20510;64;15400;5110;14547;224;629;0;0;02/10/2016;18:21:14;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;1;11;PREFEITO;71547;213;9;71547;213;59800;11747;53413;2047;4340;0;0;30/10/2016;19:08:41;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;24910;24910;OLINDA;100;11;PREFEITO;60382;206;0;60382;206;55731;4651;49493;1873;4365;0;0;30/10/2016;19:08:41;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25097;25097;PASSIRA;91;13;VEREADOR;23591;78;1;23591;78;21581;2010;19178;515;613;1275;0;02/10/2016;19:22:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23892;23892;CHÃ GRANDE;30;11;PREFEITO;17923;49;24;17923;49;15379;2544;14504;269;606;0;0;02/10/2016;18:21:09;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23124;23124;JUCATI;56;11;PREFEITO;8670;31;1;8670;31;8089;581;7571;135;383;0;0;02/10/2016;18:37:24;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23205;23205;ARAÇOIABA;85;11;PREFEITO;14545;43;0;14545;43;13694;851;12977;182;535;0;0;08/12/2016;13:18:43;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;9;11;PREFEITO;78782;228;0;78782;228;71381;7401;62640;3156;5585;0;0;02/10/2016;20:02:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23000;23000;QUIXABA;98;13;VEREADOR;5442;20;0;5442;20;5064;378;4746;24;105;189;0;02/10/2016;19:27:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23035;23035;AFRÂNIO;107;13;VEREADOR;15775;44;5;15775;44;14136;1639;12159;157;896;924;0;17/10/2016;07:36:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25275;25275;PRIMAVERA;142;11;PREFEITO;11013;32;0;11013;32;9189;1824;8652;156;381;0;0;02/10/2016;17:35:07;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26271;26271;VITÓRIA DE SANTO ANTÃO;102;13;VEREADOR;15320;46;0;15320;46;14451;869;12684;483;396;888;0;21/11/2016;16:08:29;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24171;24171;GAMELEIRA;29;13;VEREADOR;17717;47;0;17717;47;13524;4193;12212;217;304;791;0;02/10/2016;17:45:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23612;23612;CACHOEIRINHA;115;11;PREFEITO;14826;46;0;14826;46;12956;1870;11536;713;707;0;0;02/10/2016;18:00:18;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;4;11;PREFEITO;57645;181;23;57645;181;48617;9028;43747;1512;3358;0;0;30/10/2016;19:08:41;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23230;23230;ARCOVERDE;57;11;PREFEITO;44216;158;13;44216;158;39130;5086;34751;867;3512;0;0;02/11/2016;14:32:21;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26271;26271;VITÓRIA DE SANTO ANTÃO;18;11;PREFEITO;73059;234;38;73059;234;69297;3762;63292;2123;3882;0;0;02/10/2016;21:07:36;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24317;24317;IBIMIRIM;128;11;PREFEITO;19872;62;11;19872;62;15890;3982;14972;271;647;0;0;02/10/2016;19:07:30;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26174;26174;TUPARETAMA;68;11;PREFEITO;8353;22;8;8353;22;7022;1331;6726;68;228;0;0;02/10/2016;19:32:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26336;26336;ITAPISSUMA;131;11;PREFEITO;17178;51;3;17178;51;15718;1460;14552;386;780;0;0;02/10/2016;20:02:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24236;24236;GOIANA;104;11;PREFEITO;18218;59;2;18218;59;16598;1620;15247;523;828;0;0;02/10/2016;19:12:16;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23280;23280;TAMANDARÉ;26;13;VEREADOR;15930;47;0;15930;47;13848;2082;12515;239;277;817;0;21/10/2016;12:07:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23370;23370;BEZERROS;35;11;PREFEITO;41946;143;20;41946;143;38156;3790;30909;2719;4528;0;0;02/10/2016;18:47:13;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23264;23264;JATOBÁ;70;13;VEREADOR;9503;36;0;9503;36;8701;802;7908;74;217;502;0;02/10/2016;20:42:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23175;23175;AMARAJI;31;13;VEREADOR;15505;48;2;15505;48;14506;999;12942;389;380;795;0;20/10/2016;13:12:18;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26212;26212;VERDEJANTE;75;11;PREFEITO;8225;28;1;8225;28;7105;1120;6653;86;366;0;0;02/10/2016;19:37:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25356;25356;RIBEIRÃO;28;13;VEREADOR;32336;89;5;32336;89;24531;7805;22178;525;641;1187;0;02/10/2016;18:26:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23817;23817;CARUARU;41;11;PREFEITO;43417;130;10;43417;130;39130;4287;35526;1256;2348;0;0;02/10/2016;19:42:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25950;25950;TACARATU;89;11;PREFEITO;14577;49;7;14577;49;13397;1180;12649;104;644;0;0;02/10/2016;21:57:37;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24937;24937;OROBÓ;96;13;VEREADOR;20510;64;0;20510;64;15400;5110;13486;364;468;1082;0;02/10/2016;18:21:14;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24910;24910;OLINDA;100;11;PREFEITO;60382;206;0;60382;206;56558;3824;46549;3803;6206;0;0;02/10/2016;19:47:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;2;13;VEREADOR;70150;211;1;70150;211;62100;8050;50634;3610;4589;3267;0;20/10/2016;12:07:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23191;23191;ANGELIM;87;13;VEREADOR;8659;25;0;8659;25;6962;1697;6061;153;217;531;0;18/10/2016;14:55:33;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23698;23698;CAMOCIM DE SÃO FÉLIX;132;11;PREFEITO;13419;44;0;13419;44;12673;746;11953;179;541;0;0;02/10/2016;18:00:24;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24252;24252;GRANITO;80;11;PREFEITO;6476;19;6;6476;19;5627;849;5482;24;121;0;0;02/10/2016;19:22:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23230;23230;ARCOVERDE;57;13;VEREADOR;44216;158;13;44216;158;39130;5086;35214;893;1056;1967;0;02/10/2016;18:52:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24953;24953;OROCÓ;77;11;PREFEITO;12098;36;0;12098;36;10263;1835;9661;99;503;0;0;14/10/2016;12:20:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23329;23329;SANTA FILOMENA;82;13;VEREADOR;11204;31;1;11204;31;9670;1534;8957;44;181;488;0;02/10/2016;20:07:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25399;25399;SAIRÉ;132;13;VEREADOR;11334;38;8;11334;38;9683;1651;8245;409;422;607;0;02/10/2016;18:32:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25976;25976;ITAMBÉ;27;11;PREFEITO;22488;76;2;22488;76;19998;2490;18670;458;870;0;0;02/10/2016;18:21:08;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25879;25879;SOLIDÃO;50;13;VEREADOR;5003;18;1;5003;18;4685;318;4025;31;171;458;0;08/03/2017;08:42:57;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24570;24570;JABOATÃO DOS GUARARAPES;118;13;VEREADOR;91432;253;8;91432;253;77381;14051;63450;3908;5271;4752;0;29/12/2016;10:08:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24198;24198;GARANHUNS;56;13;VEREADOR;42369;135;20;42369;135;36651;5718;30782;1613;2438;1818;0;17/10/2016;09:20:14;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24856;24856;MIRANDIBA;74;11;PREFEITO;12435;33;1;12435;33;10660;1775;10119;123;418;0;0;02/10/2016;18:16:31;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23515;23515;BREJO DA MADRE DE DEUS;54;11;PREFEITO;31576;88;4;31576;88;26172;5404;24609;403;1160;0;0;02/10/2016;20:02:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23248;23248;MANARI;63;11;PREFEITO;12448;35;7;12448;35;9790;2658;9236;153;401;0;0;02/10/2016;19:27:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25852;25852;MOREILÂNDIA;79;13;VEREADOR;8753;28;8;8753;28;7663;1090;6856;125;244;438;0;02/10/2016;18:52:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23990;23990;CUPIRA;95;13;VEREADOR;18502;60;4;18502;60;16067;2435;14384;293;386;1004;0;02/10/2016;18:47:14;N;0
